"ALU_NOVAMATRICULA","ALU_ANO_EVASA","ALU_PERIODO_EVASAO","MAT_TUR_DIS_DISCIPLINA","DISCIPLINA","CREDITOS","MAT_MEDIA_FINAL"
"066a1b8f51616bc9f7cf392aec12df2c",2014,1,1305218,"Métodologia Científica",4,7
"066a1b8f51616bc9f7cf392aec12df2c",2014,1,1411183,"Laboratório de Engenharia de Software",2,7.7
"066a1b8f51616bc9f7cf392aec12df2c",2014,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,7
"066a1b8f51616bc9f7cf392aec12df2c",2014,1,1411188,"Métodos e Software Numéricos",4,6.6
"066a1b8f51616bc9f7cf392aec12df2c",2014,1,1411191,"Interconexão de Redes de Computadores",4,7
"066a1b8f51616bc9f7cf392aec12df2c",2014,1,1305220,"Informática e Sociedade",2,8
"066a1b8f51616bc9f7cf392aec12df2c",2014,1,1411185,"Projeto em Computação I",4,6.6
"066a1b8f51616bc9f7cf392aec12df2c",2014,1,1411189,"Compiladores",4,7.7
"066a1b8f51616bc9f7cf392aec12df2c",2014,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,8.6
"066a1b8f51616bc9f7cf392aec12df2c",2014,1,1411186,"Projeto em Computação II",6,7.6
"066a1b8f51616bc9f7cf392aec12df2c",2014,1,1411192,"Sistemas Operacionais",4,6.2
"066a1b8f51616bc9f7cf392aec12df2c",2014,1,1411196,"Inteligência Artificial I",4,7.8
"066a1b8f51616bc9f7cf392aec12df2c",2014,1,1411194,"Banco de Dados II",4,7
"f9533d97387651009894d5f5207babd7",2013,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,3.4
"f9533d97387651009894d5f5207babd7",2013,1,1109103,"Cálculo Diferencial e Integral I",4,4.1
"f9533d97387651009894d5f5207babd7",2013,1,1411167,"Programação I",4,7.8
"f9533d97387651009894d5f5207babd7",2013,1,1411174,"Introdução à Computação",4,7.4
"f9533d97387651009894d5f5207babd7",2013,1,1307151,"Leitura e Produção de Textos",4,7.2
"f9533d97387651009894d5f5207babd7",2013,1,1109103,"Cálculo Diferencial e Integral I",4,5
"f9533d97387651009894d5f5207babd7",2013,1,1411180,"Laboratório de Programação I",4,8.1
"f9533d97387651009894d5f5207babd7",2013,1,1411170,"Teoria dos Grafos",2,5.9
"f9533d97387651009894d5f5207babd7",2013,1,1411181,"Laboratório de Programação II",4,7.5
"f9533d97387651009894d5f5207babd7",2013,1,1411168,"Programação II",4,6.7
"f9533d97387651009894d5f5207babd7",2013,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,5
"f9533d97387651009894d5f5207babd7",2013,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,8.3
"f9533d97387651009894d5f5207babd7",2013,1,1411172,"Estrutura de Dados e Algoritmos",4,7
"f9533d97387651009894d5f5207babd7",2013,1,1108089,"Fundamentos de Física Clássica",4,7.1
"f9533d97387651009894d5f5207babd7",2013,1,1109053,"Cálculo Diferencial e Integral II",4,5.3
"f9533d97387651009894d5f5207babd7",2013,1,1109113,"Matemática Discreta",4,7
"f9533d97387651009894d5f5207babd7",2013,1,1411176,"Gerência da Informação",4,8
"f9533d97387651009894d5f5207babd7",2013,1,1114107,"Probabilidade e Estatistica",4,5.9
"f9533d97387651009894d5f5207babd7",2013,1,1108090,"Fundamentos de Física Moderna",4,9.2
"f9533d97387651009894d5f5207babd7",2013,1,1109049,"Álgebra Linear I",4,5.6
"f9533d97387651009894d5f5207babd7",2013,1,1411171,"Teoria da Computação",4,6
"f9533d97387651009894d5f5207babd7",2013,1,1411178,"Sistemas de Informação I",4,8.9
"f9533d97387651009894d5f5207babd7",2013,1,1305219,"Direito e Cidadania",4,9.8
"f9533d97387651009894d5f5207babd7",2013,1,1411173,"Lógica Matemática",4,8.1
"f9533d97387651009894d5f5207babd7",2013,1,1411175,"Org. e Arquitetura de Computadores I",4,7
"f9533d97387651009894d5f5207babd7",2013,1,1411177,"Engenharia de Software I",4,9.2
"f9533d97387651009894d5f5207babd7",2013,1,1411193,"Banco de Dados I",4,6.5
"f9533d97387651009894d5f5207babd7",2013,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,8.1
"f9533d97387651009894d5f5207babd7",2013,1,1114114,"Métodos Estatisticos",4,7.1
"f9533d97387651009894d5f5207babd7",2013,1,1411169,"Paradigmas de Ling. de Programação",4,7.5
"f9533d97387651009894d5f5207babd7",2013,1,1411190,"Redes de Computadores",4,8
"f9533d97387651009894d5f5207babd7",2013,1,1411183,"Laboratório de Engenharia de Software",2,8.2
"f9533d97387651009894d5f5207babd7",2013,1,1411187,"Análise e Técnica de Algoritmos",4,7.9
"f9533d97387651009894d5f5207babd7",2013,1,1411195,"Sistemas de Informação II",4,6.6
"f9533d97387651009894d5f5207babd7",2013,1,1305218,"Métodologia Científica",4,8.2
"f9533d97387651009894d5f5207babd7",2013,1,1305220,"Informática e Sociedade",2,8.8
"f9533d97387651009894d5f5207babd7",2013,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,7.1
"f9533d97387651009894d5f5207babd7",2013,1,1411185,"Projeto em Computação I",4,8.9
"f9533d97387651009894d5f5207babd7",2013,1,1411189,"Compiladores",4,8.3
"f9533d97387651009894d5f5207babd7",2013,1,1411191,"Interconexão de Redes de Computadores",4,7.1
"f9533d97387651009894d5f5207babd7",2013,1,1411192,"Sistemas Operacionais",4,8
"f9533d97387651009894d5f5207babd7",2013,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,8.2
"f9533d97387651009894d5f5207babd7",2013,1,1411186,"Projeto em Computação II",6,7.7
"f9533d97387651009894d5f5207babd7",2013,1,1411194,"Banco de Dados II",4,6.2
"f9533d97387651009894d5f5207babd7",2013,1,1411196,"Inteligência Artificial I",4,9.3
"f9533d97387651009894d5f5207babd7",2013,1,1411188,"Métodos e Software Numéricos",4,7
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1109103,"Cálculo Diferencial e Integral I",4,5.3
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,6.9
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1307151,"Leitura e Produção de Textos",4,8.8
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1108089,"Fundamentos de Física Clássica",4,7
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411167,"Programação I",4,8.1
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411174,"Introdução à Computação",4,8
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411180,"Laboratório de Programação I",4,8.2
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411168,"Programação II",4,8.8
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411181,"Laboratório de Programação II",4,8.2
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1305218,"Métodologia Científica",4,8.2
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1109113,"Matemática Discreta",4,NA
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411170,"Teoria dos Grafos",2,NA
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1108090,"Fundamentos de Física Moderna",4,5
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1305220,"Informática e Sociedade",2,NA
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1114107,"Probabilidade e Estatistica",4,NA
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411171,"Teoria da Computação",4,NA
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411172,"Estrutura de Dados e Algoritmos",4,NA
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411176,"Gerência da Informação",4,NA
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,NA
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411172,"Estrutura de Dados e Algoritmos",4,6.6
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1114107,"Probabilidade e Estatistica",4,3.6
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411171,"Teoria da Computação",4,7.2
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411176,"Gerência da Informação",4,7.8
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,8.6
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1305220,"Informática e Sociedade",2,8.8
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,9
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1114107,"Probabilidade e Estatistica",4,7
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411175,"Org. e Arquitetura de Computadores I",4,6.1
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411178,"Sistemas de Informação I",4,7.4
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411173,"Lógica Matemática",4,NA
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411169,"Paradigmas de Ling. de Programação",4,8.4
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1114114,"Métodos Estatisticos",4,5.4
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411177,"Engenharia de Software I",4,7.4
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411192,"Sistemas Operacionais",4,5.5
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411193,"Banco de Dados I",4,7
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1305219,"Direito e Cidadania",4,9.8
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411183,"Laboratório de Engenharia de Software",2,7.3
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411187,"Análise e Técnica de Algoritmos",4,6.7
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411189,"Compiladores",4,5.4
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411195,"Sistemas de Informação II",4,5.9
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411190,"Redes de Computadores",4,7
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411194,"Banco de Dados II",4,5.5
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,7
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411191,"Interconexão de Redes de Computadores",4,7
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411185,"Projeto em Computação I",4,7.9
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411188,"Métodos e Software Numéricos",4,7.5
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411186,"Projeto em Computação II",6,7.6
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411196,"Inteligência Artificial I",4,8.5
"4445e4235ecd0c4f1a58f3bbea8a87da",2013,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,8.5
"1766f815cc3ae6bac429985d60e6585b",2013,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,7.5
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411167,"Programação I",4,7
"1766f815cc3ae6bac429985d60e6585b",2013,1,1109103,"Cálculo Diferencial e Integral I",4,NA
"1766f815cc3ae6bac429985d60e6585b",2013,1,1109053,"Cálculo Diferencial e Integral II",4,NA
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411174,"Introdução à Computação",4,8
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411180,"Laboratório de Programação I",4,7.2
"1766f815cc3ae6bac429985d60e6585b",2013,1,1307151,"Leitura e Produção de Textos",4,6.8
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411170,"Teoria dos Grafos",2,NA
"1766f815cc3ae6bac429985d60e6585b",2013,1,1109113,"Matemática Discreta",4,NA
"1766f815cc3ae6bac429985d60e6585b",2013,1,1305219,"Direito e Cidadania",4,8.3
"1766f815cc3ae6bac429985d60e6585b",2013,1,1108089,"Fundamentos de Física Clássica",4,7
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411168,"Programação II",4,8
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411181,"Laboratório de Programação II",4,8.2
"1766f815cc3ae6bac429985d60e6585b",2013,1,1305220,"Informática e Sociedade",2,7.3
"1766f815cc3ae6bac429985d60e6585b",2013,1,1108090,"Fundamentos de Física Moderna",4,9
"1766f815cc3ae6bac429985d60e6585b",2013,1,1114107,"Probabilidade e Estatistica",4,0
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411171,"Teoria da Computação",4,6
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411172,"Estrutura de Dados e Algoritmos",4,5.5
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411176,"Gerência da Informação",4,8
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,8.4
"1766f815cc3ae6bac429985d60e6585b",2013,1,1114107,"Probabilidade e Estatistica",4,7.1
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411169,"Paradigmas de Ling. de Programação",4,8.4
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411175,"Org. e Arquitetura de Computadores I",4,6.8
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411178,"Sistemas de Informação I",4,8.7
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,7.1
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411173,"Lógica Matemática",4,NA
"1766f815cc3ae6bac429985d60e6585b",2013,1,1109049,"Álgebra Linear I",4,NA
"1766f815cc3ae6bac429985d60e6585b",2013,1,1114114,"Métodos Estatisticos",4,3.2
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411177,"Engenharia de Software I",4,7.4
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411187,"Análise e Técnica de Algoritmos",4,5
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411193,"Banco de Dados I",4,6.4
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411195,"Sistemas de Informação II",4,6
"1766f815cc3ae6bac429985d60e6585b",2013,1,1114114,"Métodos Estatisticos",4,8.6
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411183,"Laboratório de Engenharia de Software",2,9.6
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411190,"Redes de Computadores",4,5.9
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411194,"Banco de Dados II",4,6.1
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,5
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411191,"Interconexão de Redes de Computadores",4,5
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411192,"Sistemas Operacionais",4,5
"1766f815cc3ae6bac429985d60e6585b",2013,1,1305218,"Métodologia Científica",4,6.5
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411185,"Projeto em Computação I",4,8.9
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411188,"Métodos e Software Numéricos",4,7.4
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411189,"Compiladores",4,6.6
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,5.5
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411186,"Projeto em Computação II",6,7.7
"1766f815cc3ae6bac429985d60e6585b",2013,1,1411196,"Inteligência Artificial I",4,7.1
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411176,"Gerência da Informação",4,8.7
"1298de387b2af5489ce432fe854ae0f7",2014,2,1305219,"Direito e Cidadania",4,7
"1298de387b2af5489ce432fe854ae0f7",2014,2,1305220,"Informática e Sociedade",2,8.5
"1298de387b2af5489ce432fe854ae0f7",2014,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,5
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411174,"Introdução à Computação",4,7
"1298de387b2af5489ce432fe854ae0f7",2014,2,1307151,"Leitura e Produção de Textos",4,8.3
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411180,"Laboratório de Programação I",4,7.4
"1298de387b2af5489ce432fe854ae0f7",2014,2,1305218,"Métodologia Científica",4,9
"1298de387b2af5489ce432fe854ae0f7",2014,2,1109103,"Cálculo Diferencial e Integral I",4,3.9
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411167,"Programação I",4,8.1
"1298de387b2af5489ce432fe854ae0f7",2014,2,1109103,"Cálculo Diferencial e Integral I",4,7.3
"1298de387b2af5489ce432fe854ae0f7",2014,2,1109113,"Matemática Discreta",4,5.9
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411168,"Programação II",4,7.3
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411170,"Teoria dos Grafos",2,5.6
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411181,"Laboratório de Programação II",4,7.1
"1298de387b2af5489ce432fe854ae0f7",2014,2,1108089,"Fundamentos de Física Clássica",4,5
"1298de387b2af5489ce432fe854ae0f7",2014,2,1109053,"Cálculo Diferencial e Integral II",4,5
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411171,"Teoria da Computação",4,6.2
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411172,"Estrutura de Dados e Algoritmos",4,1.6
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7.3
"1298de387b2af5489ce432fe854ae0f7",2014,2,1108090,"Fundamentos de Física Moderna",4,9.4
"1298de387b2af5489ce432fe854ae0f7",2014,2,1114107,"Probabilidade e Estatistica",4,5.7
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411172,"Estrutura de Dados e Algoritmos",4,5.9
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411178,"Sistemas de Informação I",4,7.9
"1298de387b2af5489ce432fe854ae0f7",2014,2,1114114,"Métodos Estatisticos",4,3.3
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411169,"Paradigmas de Ling. de Programação",4,8.1
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411173,"Lógica Matemática",4,7.4
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411175,"Org. e Arquitetura de Computadores I",4,7.4
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,8.7
"1298de387b2af5489ce432fe854ae0f7",2014,2,1114114,"Métodos Estatisticos",4,8.6
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411177,"Engenharia de Software I",4,8.7
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411190,"Redes de Computadores",4,5
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411195,"Sistemas de Informação II",4,5
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411193,"Banco de Dados I",4,4
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411183,"Laboratório de Engenharia de Software",2,7.9
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411187,"Análise e Técnica de Algoritmos",4,8
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411192,"Sistemas Operacionais",4,8.1
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,7
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411185,"Projeto em Computação I",4,8.9
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411189,"Compiladores",4,6.2
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411191,"Interconexão de Redes de Computadores",4,7
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411193,"Banco de Dados I",4,7.5
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,NA
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411186,"Projeto em Computação II",6,NA
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411196,"Inteligência Artificial I",4,NA
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411186,"Projeto em Computação II",6,NA
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411188,"Métodos e Software Numéricos",4,NA
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411194,"Banco de Dados II",4,NA
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411196,"Inteligência Artificial I",4,NA
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,NA
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411188,"Métodos e Software Numéricos",4,6.5
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411186,"Projeto em Computação II",6,7.7
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411194,"Banco de Dados II",4,5
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411196,"Inteligência Artificial I",4,8.7
"1298de387b2af5489ce432fe854ae0f7",2014,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,8.6
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411167,"Programação I",4,8.3
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411174,"Introdução à Computação",4,7
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411180,"Laboratório de Programação I",4,8.5
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1307151,"Leitura e Produção de Textos",4,7
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,7.2
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1109103,"Cálculo Diferencial e Integral I",4,7.3
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1109053,"Cálculo Diferencial e Integral II",4,7
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1114107,"Probabilidade e Estatistica",4,5.4
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1109113,"Matemática Discreta",4,6.8
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1114114,"Métodos Estatisticos",4,0
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411168,"Programação II",4,9
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411170,"Teoria dos Grafos",2,5.7
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411181,"Laboratório de Programação II",4,8.7
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1305220,"Informática e Sociedade",2,0
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1108089,"Fundamentos de Física Clássica",4,3.7
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411171,"Teoria da Computação",4,5.4
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411172,"Estrutura de Dados e Algoritmos",4,7
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7.8
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1305219,"Direito e Cidadania",4,8
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411169,"Paradigmas de Ling. de Programação",4,8.6
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411173,"Lógica Matemática",4,7.5
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411176,"Gerência da Informação",4,7.9
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411177,"Engenharia de Software I",4,7.4
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1108090,"Fundamentos de Física Moderna",4,8.8
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1114114,"Métodos Estatisticos",4,0.7
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411178,"Sistemas de Informação I",4,9.2
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411187,"Análise e Técnica de Algoritmos",4,7.8
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1108089,"Fundamentos de Física Clássica",4,8.1
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411175,"Org. e Arquitetura de Computadores I",4,7.1
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,7.5
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411183,"Laboratório de Engenharia de Software",2,9.6
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411195,"Sistemas de Informação II",4,3.7
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411193,"Banco de Dados I",4,5.5
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1114114,"Métodos Estatisticos",4,6.6
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411189,"Compiladores",4,3.5
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411190,"Redes de Computadores",4,7.3
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411196,"Inteligência Artificial I",4,7.1
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1305218,"Métodologia Científica",4,7.9
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1305220,"Informática e Sociedade",2,8.8
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,7.4
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411185,"Projeto em Computação I",4,8.3
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411188,"Métodos e Software Numéricos",4,8.8
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411191,"Interconexão de Redes de Computadores",4,7.4
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411192,"Sistemas Operacionais",4,7.4
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411189,"Compiladores",4,8
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411195,"Sistemas de Informação II",4,7.6
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,8.2
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1109049,"Álgebra Linear I",4,5.8
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411186,"Projeto em Computação II",6,8.9
"b7b2e0368a2e52b16c60ce0435a5681b",2013,2,1411194,"Banco de Dados II",4,5.7
"1432d50cf8519694ab992c414d90a130",2013,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,8.8
"1432d50cf8519694ab992c414d90a130",2013,1,1109103,"Cálculo Diferencial e Integral I",4,5.2
"1432d50cf8519694ab992c414d90a130",2013,1,1411167,"Programação I",4,5
"1432d50cf8519694ab992c414d90a130",2013,1,1411174,"Introdução à Computação",4,8.5
"1432d50cf8519694ab992c414d90a130",2013,1,1411180,"Laboratório de Programação I",4,5.1
"1432d50cf8519694ab992c414d90a130",2013,1,1307151,"Leitura e Produção de Textos",4,9.3
"1432d50cf8519694ab992c414d90a130",2013,1,1108089,"Fundamentos de Física Clássica",4,8.7
"1432d50cf8519694ab992c414d90a130",2013,1,1109053,"Cálculo Diferencial e Integral II",4,5
"1432d50cf8519694ab992c414d90a130",2013,1,1109113,"Matemática Discreta",4,5.8
"1432d50cf8519694ab992c414d90a130",2013,1,1411168,"Programação II",4,7.1
"1432d50cf8519694ab992c414d90a130",2013,1,1411170,"Teoria dos Grafos",2,5.4
"1432d50cf8519694ab992c414d90a130",2013,1,1411181,"Laboratório de Programação II",4,8.2
"1432d50cf8519694ab992c414d90a130",2013,1,1108090,"Fundamentos de Física Moderna",4,9.5
"1432d50cf8519694ab992c414d90a130",2013,1,1109049,"Álgebra Linear I",4,6.8
"1432d50cf8519694ab992c414d90a130",2013,1,1411171,"Teoria da Computação",4,6.2
